,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
10360,-117.67,33.57,18,1614,210.0,692,209,7.9294,<1H OCEAN,280300
10361,-117.66,33.57,16,4277,565.0,1642,549,8.0082,<1H OCEAN,286600
10362,-117.7,33.62,16,9653,2000.0,4732,1922,3.7361,<1H OCEAN,197200
10363,-117.69,33.62,18,4265,581.0,2025,544,6.4598,<1H OCEAN,282700
10364,-117.68,33.61,19,2962,405.0,1295,440,6.0689,<1H OCEAN,248000
10365,-117.69,33.61,16,3010,580.0,1649,538,4.0221,<1H OCEAN,236200
10366,-117.68,33.6,19,3913,460.0,1646,454,7.2147,<1H OCEAN,303900
10367,-117.65,33.65,16,1538,260.0,835,259,5.5779,<1H OCEAN,234800
10368,-117.66,33.64,17,3173,501.0,1555,520,6.7079,<1H OCEAN,250800
10369,-117.67,33.64,11,2722,554.0,1565,508,5.1645,<1H OCEAN,164100
10370,-117.66,33.65,13,8527,1364.0,4597,1393,6.2242,<1H OCEAN,237900
10371,-117.65,33.65,15,3485,519.0,1740,485,6.7543,<1H OCEAN,251900
10372,-117.65,33.63,16,3388,425.0,1395,427,8.4471,<1H OCEAN,351300
10373,-117.65,33.65,15,4713,671.0,2197,673,7.5426,<1H OCEAN,294800
10374,-117.66,33.63,16,3299,610.0,1967,604,5.5085,<1H OCEAN,223300
10375,-117.63,33.65,10,3580,491.0,1688,467,7.7814,<1H OCEAN,288700
10376,-117.62,33.64,2,7826,893.0,2985,790,10.1531,<1H OCEAN,484100
10377,-117.64,33.63,10,4814,643.0,1808,588,8.798,<1H OCEAN,436600
10378,-117.64,33.64,11,2422,429.0,810,395,6.1935,<1H OCEAN,293200
10379,-117.64,33.65,4,6842,1512.0,3256,1439,5.4132,<1H OCEAN,216600
10380,-117.63,33.62,9,4257,785.0,1293,745,3.7139,<1H OCEAN,196700
10381,-117.63,33.63,6,3068,549.0,985,536,4.2009,<1H OCEAN,238000
10382,-117.65,33.62,15,2708,410.0,1140,389,6.2899,<1H OCEAN,275000
10383,-117.64,33.62,16,3970,771.0,1202,734,3.4115,<1H OCEAN,184800
10384,-117.66,33.62,16,5175,799.0,2717,813,6.1493,<1H OCEAN,257800
10385,-117.65,33.6,15,5736,,2529,762,6.4114,<1H OCEAN,278700
10386,-117.64,33.61,14,5232,810.0,3041,839,5.826,<1H OCEAN,247900
10387,-117.65,33.6,13,2319,430.0,1004,380,5.133,<1H OCEAN,316100
10388,-117.64,33.59,4,3274,383.0,1312,390,8.1611,<1H OCEAN,348000
10389,-117.66,33.58,6,4186,,1794,541,9.6986,<1H OCEAN,357600
10390,-117.65,33.57,5,1998,500.0,1185,446,4.3542,<1H OCEAN,195600
10391,-117.65,33.58,2,2411,354.0,703,217,7.8061,<1H OCEAN,331400
10392,-117.66,33.57,16,2483,443.0,1357,400,5.5545,<1H OCEAN,214200
10393,-117.65,33.59,8,2649,340.0,1238,354,8.0409,<1H OCEAN,337900
10394,-117.67,33.54,16,2102,350.0,1003,328,4.7981,<1H OCEAN,170800
10395,-117.67,33.54,15,2423,435.0,1366,423,4.8906,<1H OCEAN,181800
10396,-117.67,33.55,6,3157,721.0,1695,710,3.7609,<1H OCEAN,222300
10397,-117.67,33.56,4,3289,728.0,1345,632,4.6863,<1H OCEAN,184400
10398,-117.64,33.51,15,1743,254.0,943,274,5.9339,<1H OCEAN,286000
10399,-117.64,33.51,14,1343,175.0,650,184,7.2648,<1H OCEAN,363200
10400,-117.55,33.52,15,426,62.0,133,45,5.136,<1H OCEAN,447400
10401,-117.59,33.61,3,2993,429.0,991,390,10.0765,<1H OCEAN,378200
10402,-117.58,33.6,5,5348,659.0,1862,555,11.0567,<1H OCEAN,495400
10403,-117.49,33.64,3,8874,1302.0,3191,1027,6.8588,<1H OCEAN,302000
10404,-117.59,33.67,29,1223,215.0,633,204,6.5143,<1H OCEAN,279800
10405,-117.53,33.69,6,454,102.0,213,43,10.9704,<1H OCEAN,483300
10406,-117.59,33.66,3,1206,256.0,563,287,5.1589,<1H OCEAN,167800
10407,-117.58,33.66,4,3305,644.0,1693,597,5.2497,<1H OCEAN,215000
10408,-117.58,33.65,4,2000,422.0,833,386,5.7709,<1H OCEAN,190300
10409,-117.59,33.66,4,1318,218.0,673,225,6.0722,<1H OCEAN,260800
10410,-117.59,33.65,2,4860,1193.0,2332,1073,4.5022,<1H OCEAN,151900
10411,-117.6,33.65,4,3134,504.0,1599,485,6.2464,<1H OCEAN,233900
10412,-117.61,33.67,3,4541,720.0,1600,583,6.8004,<1H OCEAN,284900
10413,-117.64,33.66,6,5221,1217.0,2597,1119,4.6076,<1H OCEAN,204000
10414,-117.59,33.65,4,1793,390.0,897,386,4.2463,<1H OCEAN,182800
10415,-117.58,33.65,4,1606,498.0,815,426,3.375,<1H OCEAN,500001
10416,-117.61,33.63,2,4678,817.0,1970,712,6.1078,<1H OCEAN,219000
10417,-117.65,33.53,7,6814,785.0,2175,681,10.49,<1H OCEAN,500001
10418,-117.62,33.42,23,2656,515.0,998,435,4.0294,NEAR OCEAN,500001
10419,-117.63,33.38,12,5744,1054.0,2104,847,5.1482,NEAR OCEAN,500001
10420,-117.61,33.41,35,2556,404.0,946,399,6.1557,NEAR OCEAN,402900
10421,-117.61,33.42,31,3959,856.0,1919,775,4.0313,NEAR OCEAN,282000
10422,-117.6,33.41,29,2193,389.0,922,387,4.5476,NEAR OCEAN,309200
10423,-117.62,33.47,4,1812,255.0,661,211,6.487,NEAR OCEAN,294200
10424,-117.63,33.45,5,3549,604.0,1571,534,5.3705,NEAR OCEAN,363500
10425,-117.63,33.47,4,1969,280.0,805,271,7.6012,NEAR OCEAN,310800
10426,-117.61,33.45,6,950,184.0,426,186,4.7237,NEAR OCEAN,220700
10427,-117.63,33.46,7,7684,1088.0,2812,1057,6.3401,NEAR OCEAN,387300
10428,-117.64,33.45,26,1528,,607,218,6.2871,NEAR OCEAN,325500
10429,-117.65,33.42,25,2174,428.0,603,352,3.3967,NEAR OCEAN,249400
10430,-117.64,33.45,27,334,56.0,130,46,4.875,NEAR OCEAN,284100
10431,-117.62,33.43,27,1835,413.0,1221,377,3.2232,NEAR OCEAN,247100
10432,-117.62,33.43,27,3858,1062.0,2321,873,3.3155,NEAR OCEAN,231000
10433,-117.62,33.43,24,1296,384.0,850,367,2.7545,NEAR OCEAN,231300
10434,-117.65,33.4,17,2737,654.0,910,492,3.5729,NEAR OCEAN,370800
10435,-117.62,33.43,23,4052,955.0,1950,859,4.0647,NEAR OCEAN,240600
10436,-117.61,33.43,33,1150,383.0,604,317,2.3545,NEAR OCEAN,187500
10437,-117.62,33.42,27,1005,266.0,460,243,3.1029,NEAR OCEAN,190600
10438,-117.62,33.42,27,1444,412.0,597,311,3.1395,NEAR OCEAN,310000
10439,-117.6,33.45,4,2369,566.0,996,435,5.4031,NEAR OCEAN,243800
10440,-117.59,33.44,3,5813,1264.0,2363,1041,4.3897,NEAR OCEAN,341300
10441,-117.59,33.4,22,3167,743.0,1797,642,4.0076,NEAR OCEAN,252100
10442,-117.59,33.41,17,2248,448.0,878,423,5.1298,NEAR OCEAN,246000
10443,-117.6,33.42,23,2482,461.0,1048,425,4.665,NEAR OCEAN,280600
10444,-117.61,33.43,24,2303,399.0,851,379,3.9875,NEAR OCEAN,346500
10445,-117.6,33.43,21,3951,562.0,1392,543,5.1439,NEAR OCEAN,414000
10446,-117.61,33.44,17,2036,272.0,713,265,6.5954,NEAR OCEAN,346200
10447,-117.59,33.43,14,3223,484.0,1230,488,6.5964,NEAR OCEAN,358800
10448,-117.67,33.47,22,2728,616.0,1081,566,1.6393,<1H OCEAN,500001
10449,-117.67,33.46,24,3571,722.0,1409,543,4.6518,<1H OCEAN,277800
10450,-117.67,33.44,25,2994,519.0,903,410,6.6852,<1H OCEAN,500001
10451,-117.67,33.46,18,1679,271.0,783,257,5.3999,<1H OCEAN,300000
10452,-117.66,33.46,26,2073,370.0,952,340,5.0877,<1H OCEAN,288100
10453,-117.66,33.46,28,1261,233.0,609,242,5.1024,<1H OCEAN,312700
10454,-117.66,33.48,22,809,180.0,334,157,2.3846,<1H OCEAN,500001
10455,-117.65,33.49,16,2223,454.0,628,382,4.3603,<1H OCEAN,248800
10456,-117.64,33.49,3,2516,429.0,781,337,5.6197,<1H OCEAN,271600
10457,-117.65,33.48,10,3484,582.0,1469,556,5.4188,<1H OCEAN,402200
10458,-117.65,33.48,6,1638,188.0,572,174,13.0502,<1H OCEAN,500001
10459,-117.63,33.5,12,3619,536.0,1506,492,7.2013,<1H OCEAN,353600
10460,-117.63,33.47,4,2320,405.0,1408,477,6.3369,NEAR OCEAN,256000
10461,-117.65,33.46,19,7034,1139.0,2824,1068,6.0873,<1H OCEAN,277300
10462,-117.64,33.48,12,2007,397.0,1033,373,5.6754,<1H OCEAN,275900
10463,-117.65,33.45,15,7468,1275.0,3033,1217,5.49,NEAR OCEAN,239300
10464,-117.73,33.49,31,5112,778.0,1530,648,10.3983,<1H OCEAN,500001
10465,-117.76,33.48,38,3832,809.0,1332,636,5.0044,<1H OCEAN,381200
10466,-117.74,33.51,29,1720,269.0,612,258,7.8239,<1H OCEAN,500001
10467,-117.73,33.53,3,6388,920.0,2129,819,7.8915,<1H OCEAN,420600
10468,-117.72,33.54,13,4866,812.0,1909,733,4.9821,<1H OCEAN,244800
10469,-117.72,33.53,14,1672,295.0,704,293,5.1129,<1H OCEAN,251300
10470,-117.72,33.51,17,3617,597.0,1176,571,5.133,<1H OCEAN,324000
10471,-117.72,33.49,4,3623,734.0,1129,530,5.7281,<1H OCEAN,500001
10472,-117.73,33.49,17,2168,290.0,654,279,9.8321,<1H OCEAN,500001
10473,-117.73,33.51,5,4549,786.0,1238,632,6.1785,<1H OCEAN,295900
10474,-117.69,33.6,19,3562,439.0,1584,470,6.4211,<1H OCEAN,288100
10475,-117.68,33.6,24,1956,262.0,969,256,6.8154,<1H OCEAN,265900
10476,-117.69,33.6,17,2150,361.0,1194,335,5.4622,<1H OCEAN,227000
10477,-117.7,33.6,16,2092,489.0,877,392,3.0461,<1H OCEAN,216900
10478,-117.69,33.6,16,2205,393.0,1333,402,3.475,<1H OCEAN,279500
10479,-117.69,33.6,12,3258,421.0,1464,435,6.5413,<1H OCEAN,332000
10480,-117.69,33.59,13,3320,426.0,1432,431,7.9283,<1H OCEAN,348100
10481,-117.68,33.59,12,3473,466.0,1569,450,8.8636,<1H OCEAN,314000
10482,-117.69,33.58,5,6678,1011.0,2877,982,7.5177,<1H OCEAN,330000
10483,-117.68,33.59,8,2327,263.0,899,236,14.9009,<1H OCEAN,500001
10484,-117.69,33.58,8,2887,351.0,1176,351,10.3953,<1H OCEAN,500001
10485,-117.68,33.47,7,4458,731.0,1731,704,6.126,<1H OCEAN,285600
10486,-117.68,33.48,15,1786,299.0,727,293,5.0527,<1H OCEAN,231400
10487,-117.68,33.49,17,2232,372.0,1072,385,4.245,<1H OCEAN,214500
10488,-117.68,33.49,16,3084,724.0,2557,690,2.8357,<1H OCEAN,106300
10489,-117.67,33.49,15,2782,579.0,983,525,2.1935,<1H OCEAN,183300
10490,-117.67,33.49,10,366,61.0,128,61,8.163,<1H OCEAN,250000
10491,-117.68,33.51,19,2930,428.0,1481,430,6.323,<1H OCEAN,480800
10492,-117.68,33.49,18,4173,625.0,1649,634,6.3568,<1H OCEAN,294300
10493,-117.69,33.48,25,3240,481.0,1462,497,6.1815,<1H OCEAN,288500
10494,-117.69,33.47,13,2020,378.0,679,290,5.756,<1H OCEAN,305600
10495,-117.66,33.51,18,2626,,1302,522,4.0167,<1H OCEAN,189600
10496,-117.66,33.5,16,1956,346.0,862,326,4.4732,<1H OCEAN,186300
10497,-117.67,33.51,17,2112,480.0,1893,433,4.0388,<1H OCEAN,120400
10498,-117.67,33.51,18,1645,393.0,1490,355,3.4792,<1H OCEAN,126400
10499,-117.67,33.51,19,1258,246.0,545,227,2.9762,<1H OCEAN,184400
10500,-117.69,33.47,23,3499,722.0,1480,634,3.86,<1H OCEAN,300000
10501,-117.7,33.47,20,1577,363.0,764,333,4.1563,<1H OCEAN,320800
10502,-117.7,33.47,21,2208,534.0,1423,482,3.5915,<1H OCEAN,305600
10503,-117.69,33.47,19,2595,621.0,1728,571,3.668,<1H OCEAN,243800
10504,-117.7,33.47,21,1857,399.0,881,380,3.8403,<1H OCEAN,350000
10505,-117.72,33.43,5,1889,359.0,616,246,3.8992,<1H OCEAN,500001
10506,-117.68,33.55,5,2262,427.0,1016,402,6.065,<1H OCEAN,315500
10507,-117.68,33.54,5,2840,403.0,1363,403,7.618,<1H OCEAN,341400
10508,-117.68,33.52,5,3621,632.0,1546,567,5.753,<1H OCEAN,322800
10509,-117.69,33.55,9,3856,571.0,1646,576,6.8007,<1H OCEAN,318300
10510,-117.69,33.54,20,1767,280.0,801,284,6.5394,<1H OCEAN,272000
10511,-117.69,33.53,17,5041,778.0,2396,801,6.0868,<1H OCEAN,282900
10512,-117.69,33.52,4,2142,625.0,1176,483,3.4455,<1H OCEAN,325000
10513,-117.7,33.51,2,5261,763.0,1460,599,6.8279,<1H OCEAN,279000
10514,-117.69,33.52,3,7374,1444.0,3214,1279,4.538,<1H OCEAN,278200
10515,-117.7,33.53,5,6698,1254.0,2834,1139,5.9088,<1H OCEAN,288500
10516,-117.71,33.52,17,2486,417.0,876,361,6.1007,<1H OCEAN,340900
10517,-117.71,33.51,11,2198,252.0,883,281,13.1477,<1H OCEAN,487000
10518,-117.71,33.51,12,4676,698.0,1543,598,6.379,<1H OCEAN,500001
10519,-117.68,33.57,2,10008,1453.0,3550,1139,10.1122,<1H OCEAN,500001
10520,-117.69,33.55,4,1764,220.0,705,224,8.3275,<1H OCEAN,384200
10521,-117.69,33.55,3,1618,266.0,710,246,6.0743,<1H OCEAN,274300
10522,-117.7,33.54,4,4956,693.0,1802,625,7.9338,<1H OCEAN,354700
10523,-117.7,33.55,12,2459,390.0,1054,391,7.1736,<1H OCEAN,262100
10524,-117.7,33.56,2,2112,305.0,703,261,6.9343,<1H OCEAN,298500
10525,-117.7,33.56,3,2443,637.0,1033,548,4.1379,<1H OCEAN,183300
10526,-117.7,33.57,4,3283,911.0,1512,782,3.3125,<1H OCEAN,138500
10527,-117.71,33.54,7,4907,577.0,1883,556,10.4415,<1H OCEAN,453800
10528,-117.71,33.54,15,2460,368.0,962,320,7.3878,<1H OCEAN,318300
10529,-117.71,33.58,2,2530,562.0,1066,510,4.6336,<1H OCEAN,187500
10530,-117.7,33.57,9,1204,355.0,469,293,3.6196,<1H OCEAN,119900
10531,-117.71,33.57,4,3289,753.0,1285,651,4.045,<1H OCEAN,226000
10532,-117.71,33.57,6,3673,881.0,1846,768,4.877,<1H OCEAN,144300
10533,-117.68,33.51,4,2428,401.0,959,386,6.2661,<1H OCEAN,268500
10534,-117.69,33.51,4,1223,275.0,505,244,4.6607,<1H OCEAN,173000
10535,-117.7,33.5,4,2351,445.0,834,397,5.5677,<1H OCEAN,245400
10536,-117.71,33.49,5,1680,254.0,617,231,8.583,<1H OCEAN,397700
10537,-117.7,33.5,4,7474,1037.0,2969,1007,8.7591,<1H OCEAN,434700
10538,-117.7,33.48,10,3458,638.0,1156,470,6.3579,<1H OCEAN,336700
10539,-117.7,33.48,6,16590,2696.0,6223,2357,6.3088,<1H OCEAN,340300
10540,-117.71,33.47,14,3894,672.0,1490,629,6.5206,<1H OCEAN,368500
10541,-117.74,33.46,9,6564,1316.0,1720,904,4.89,<1H OCEAN,454100
10542,-117.71,33.47,17,2681,454.0,830,410,5.5507,<1H OCEAN,345700
10543,-117.7,33.68,29,5650,1084.0,3985,1056,2.8192,<1H OCEAN,162500
10544,-117.76,33.71,14,4321,582.0,2025,578,8.3634,<1H OCEAN,355100
10545,-117.75,33.71,15,2849,537.0,878,520,3.2841,<1H OCEAN,158300
10546,-117.76,33.7,12,4025,574.0,2042,588,7.9125,<1H OCEAN,344900
10547,-117.77,33.71,15,2102,295.0,1060,303,7.3141,<1H OCEAN,337100
10548,-117.77,33.7,3,3636,749.0,1486,696,5.5464,<1H OCEAN,207500
10549,-117.77,33.7,4,2446,622.0,1315,560,3.7147,<1H OCEAN,137500
10550,-117.69,33.65,16,5805,852.0,2356,795,6.1062,<1H OCEAN,274600
10551,-117.71,33.65,16,3774,456.0,1587,430,8.6088,<1H OCEAN,307400
10552,-117.7,33.65,16,3388,492.0,1249,463,6.1863,<1H OCEAN,355600
10553,-117.71,33.64,14,2945,356.0,1293,335,8.111,<1H OCEAN,308900
10554,-117.71,33.63,16,1565,274.0,950,280,5.8399,<1H OCEAN,220600
10555,-117.71,33.63,16,2497,500.0,1357,456,4.5909,<1H OCEAN,241800
10556,-117.71,33.63,16,1641,354.0,945,318,3.4261,<1H OCEAN,219700
10557,-117.7,33.63,16,4428,745.0,1525,682,5.2325,<1H OCEAN,286800
10558,-117.72,33.64,16,1230,242.0,380,246,2.2969,<1H OCEAN,67500
10559,-117.7,33.62,19,2957,492.0,1639,495,5.0686,<1H OCEAN,225600
10560,-117.7,33.63,23,3038,473.0,1501,436,5.5584,<1H OCEAN,241700
10561,-117.71,33.62,22,2520,387.0,1338,391,5.8898,<1H OCEAN,242800
10562,-117.76,33.72,11,4508,618.0,1993,573,10.4498,<1H OCEAN,386100
10563,-117.76,33.72,14,3011,388.0,1359,371,7.9739,<1H OCEAN,368700
10564,-117.75,33.72,10,2464,347.0,1241,366,8.7603,<1H OCEAN,362500
10565,-117.76,33.72,15,941,266.0,366,248,4.3636,<1H OCEAN,148400
10566,-117.76,33.71,15,1010,350.0,470,342,3.2229,<1H OCEAN,108300
10567,-117.74,33.73,18,328,68.0,391,60,4.1167,<1H OCEAN,87500
10568,-117.69,33.66,11,2630,327.0,1256,352,8.2953,<1H OCEAN,350500
10569,-117.69,33.66,5,4246,689.0,1933,722,6.9501,<1H OCEAN,225700
10570,-117.67,33.67,5,10534,2035.0,4656,1863,5.7797,<1H OCEAN,309200
10571,-117.67,33.66,4,10175,2181.0,4762,1929,4.7341,<1H OCEAN,237400
10572,-117.68,33.65,6,10395,1915.0,4783,1811,5.928,<1H OCEAN,239900
10573,-117.64,33.68,4,5687,970.0,2677,938,6.5069,<1H OCEAN,243400
10574,-117.7,33.72,6,211,51.0,125,44,1.9659,<1H OCEAN,500001
10575,-117.69,33.65,15,5394,748.0,2383,706,7.5619,<1H OCEAN,302000
10576,-117.7,33.64,15,5743,773.0,2380,773,8.1926,<1H OCEAN,326600
10577,-117.69,33.63,23,1444,260.0,792,253,4.9079,<1H OCEAN,273800
10578,-117.69,33.64,18,3783,654.0,1843,623,5.7559,<1H OCEAN,215800
10579,-117.69,33.64,16,2592,372.0,1279,383,6.9741,<1H OCEAN,262000
10580,-117.82,33.71,9,5206,992.0,4660,978,2.885,<1H OCEAN,162500
10581,-117.82,33.72,24,3260,458.0,1383,442,6.5987,<1H OCEAN,272800
10582,-117.81,33.73,17,1063,189.0,363,183,2.1719,<1H OCEAN,261300
10583,-117.8,33.72,16,2617,506.0,1317,511,4.821,<1H OCEAN,201400
10584,-117.81,33.71,16,2666,387.0,1227,347,7.3769,<1H OCEAN,302400
10585,-117.82,33.72,24,3477,462.0,1593,484,6.8634,<1H OCEAN,276500
10586,-117.77,33.7,15,1392,267.0,681,263,5.4248,<1H OCEAN,187200
10587,-117.77,33.69,14,1413,372.0,744,338,3.7988,<1H OCEAN,184100
10588,-117.77,33.69,15,500,113.0,261,116,5.0631,<1H OCEAN,154000
10589,-117.77,33.69,16,1666,341.0,479,336,2.1406,<1H OCEAN,55000
10590,-117.78,33.69,16,4702,806.0,2529,814,5.1299,<1H OCEAN,238900
10591,-117.78,33.68,19,2500,331.0,1027,327,6.115,<1H OCEAN,315600
10592,-117.78,33.69,16,3400,501.0,1575,488,6.0961,<1H OCEAN,295500
10593,-117.8,33.69,16,2745,447.0,1429,411,6.8219,<1H OCEAN,325500
10594,-117.79,33.69,16,1532,240.0,679,248,5.7115,<1H OCEAN,313900
10595,-117.79,33.68,16,1998,308.0,818,299,6.8722,<1H OCEAN,326100
10596,-117.8,33.68,14,2635,516.0,1150,499,4.4391,<1H OCEAN,306700
10597,-117.8,33.69,14,1800,362.0,874,373,4.2083,<1H OCEAN,251000
10598,-117.8,33.69,15,2099,322.0,873,307,7.9887,<1H OCEAN,328000
10599,-117.8,33.68,5,623,146.0,396,136,3.631,<1H OCEAN,225000
10600,-117.8,33.68,8,2032,349.0,862,340,6.9133,<1H OCEAN,274100
10601,-117.81,33.67,8,2098,342.0,908,329,7.7589,<1H OCEAN,342900
10602,-117.81,33.67,8,2440,502.0,1113,483,4.6019,<1H OCEAN,242500
10603,-117.81,33.67,9,1567,299.0,675,294,5.2124,<1H OCEAN,199600
10604,-117.81,33.67,9,2435,396.0,1194,385,7.2025,<1H OCEAN,275000
10605,-117.81,33.67,9,3279,530.0,1447,510,7.4581,<1H OCEAN,296600
10606,-117.81,33.68,8,1964,413.0,913,406,5.1583,<1H OCEAN,192200
10607,-117.78,33.68,15,1834,330.0,841,309,6.0634,<1H OCEAN,234300
10608,-117.78,33.68,14,1750,336.0,852,300,4.6793,<1H OCEAN,236800
10609,-117.79,33.68,13,2636,416.0,1137,404,7.2118,<1H OCEAN,311500
10610,-117.78,33.68,11,1994,477.0,849,411,4.0187,<1H OCEAN,235600
10611,-117.79,33.68,9,1633,295.0,928,297,5.7858,<1H OCEAN,265900
10612,-117.79,33.68,10,2106,319.0,1002,332,8.735,<1H OCEAN,375300
10613,-117.8,33.67,5,2638,521.0,1179,480,5.7759,<1H OCEAN,240000
10614,-117.8,33.67,5,2487,388.0,1147,397,8.284,<1H OCEAN,302500
10615,-117.8,33.67,4,3345,552.0,1525,539,6.7962,<1H OCEAN,329100
10616,-117.81,33.69,5,1256,256.0,880,288,2.4233,<1H OCEAN,450000
10617,-117.81,33.68,4,1545,304.0,788,296,4.5469,<1H OCEAN,500001
10618,-117.82,33.68,4,1346,213.0,603,219,8.7974,<1H OCEAN,360600
10619,-117.82,33.68,3,3068,494.0,1357,486,7.9187,<1H OCEAN,333600
10620,-117.82,33.67,17,2895,439.0,1588,450,6.276,<1H OCEAN,290700
10621,-117.83,33.68,4,3226,838.0,1666,800,4.1652,<1H OCEAN,184500
10622,-117.82,33.68,3,7105,1459.0,3068,1241,6.1395,<1H OCEAN,358000
10623,-117.77,33.67,12,4329,1068.0,1913,978,4.5094,<1H OCEAN,160200
10624,-117.77,33.72,10,2815,431.0,1181,398,6.5743,<1H OCEAN,278700
10625,-117.77,33.72,9,2153,316.0,954,324,7.8139,<1H OCEAN,304700
10626,-117.77,33.71,13,1939,247.0,928,244,8.1111,<1H OCEAN,379800
10627,-117.77,33.71,5,4050,584.0,1986,598,7.5847,<1H OCEAN,375700
10628,-117.77,33.71,4,1646,321.0,859,300,5.5631,<1H OCEAN,227800
10629,-117.78,33.71,16,2207,291.0,1081,308,7.3518,<1H OCEAN,331200
10630,-117.78,33.71,4,974,232.0,428,203,4.6141,<1H OCEAN,195400
10631,-117.79,33.73,3,8240,1410.0,3318,1270,7.2074,<1H OCEAN,291300
10632,-117.78,33.7,16,1663,250.0,597,204,5.409,<1H OCEAN,233900
10633,-117.79,33.7,16,6259,1098.0,3785,1114,6.3298,<1H OCEAN,247100
10634,-117.79,33.71,16,3114,463.0,1641,469,6.2162,<1H OCEAN,283200
10635,-117.79,33.71,16,6339,862.0,3132,825,7.1069,<1H OCEAN,313400
10636,-117.79,33.7,6,1593,371.0,832,379,4.4286,<1H OCEAN,239500
10637,-117.8,33.7,5,1549,378.0,735,355,5.2923,<1H OCEAN,194000
10638,-117.79,33.7,16,1416,249.0,636,244,5.1741,<1H OCEAN,227700
10639,-117.79,33.69,15,1875,316.0,890,316,6.5783,<1H OCEAN,244800
10640,-117.79,33.69,16,3067,396.0,1275,372,8.7385,<1H OCEAN,340000
10641,-117.8,33.69,13,1161,289.0,630,296,3.3438,<1H OCEAN,333300
10642,-117.8,33.55,38,1757,464.0,821,426,4.1304,<1H OCEAN,433300
10643,-117.79,33.56,36,2057,329.0,658,309,7.866,<1H OCEAN,500001
10644,-117.81,33.56,24,6258,1003.0,1730,752,10.9601,<1H OCEAN,500001
10645,-117.8,33.55,35,2067,428.0,724,377,5.8371,<1H OCEAN,500001
10646,-117.77,33.6,33,247,80.0,167,70,3.7059,<1H OCEAN,237500
10647,-117.8,33.53,41,2017,489.0,783,403,4.1591,<1H OCEAN,500001
10648,-117.78,33.54,29,1421,462.0,520,339,2.2969,<1H OCEAN,450000
10649,-117.79,33.55,39,5066,1292.0,1915,1117,3.821,<1H OCEAN,452100
10650,-117.75,33.54,21,8711,1544.0,3173,1396,5.0907,<1H OCEAN,378200
10651,-117.77,33.51,29,3590,772.0,1070,603,4.4464,<1H OCEAN,500001
10652,-117.77,33.55,28,2024,297.0,617,274,6.7861,<1H OCEAN,499100
10653,-117.73,33.57,5,11976,2495.0,4327,2009,4.8488,<1H OCEAN,194400
10654,-117.86,33.67,16,20,5.0,15,5,3.875,<1H OCEAN,450000
10655,-117.82,33.67,15,1010,274.0,649,261,2.5197,<1H OCEAN,350000
10656,-117.83,33.67,17,2634,641.0,1454,560,3.7976,<1H OCEAN,275000
10657,-117.83,33.66,15,2355,438.0,747,450,6.5356,<1H OCEAN,272800
10658,-117.83,33.66,16,1574,385.0,515,363,5.3423,<1H OCEAN,291700
10659,-117.81,33.67,24,3930,661.0,1831,616,6.3767,<1H OCEAN,269000
10660,-117.8,33.66,16,2542,498.0,1022,494,4.0,<1H OCEAN,223400
10661,-117.81,33.66,16,1414,191.0,635,230,10.0757,<1H OCEAN,383900
10662,-117.81,33.66,20,2851,490.0,1192,463,5.8752,<1H OCEAN,274200
10663,-117.82,33.66,24,4227,641.0,1605,589,6.4238,<1H OCEAN,278400
10664,-117.84,33.64,11,6840,1689.0,6083,1629,2.4132,<1H OCEAN,198300
10665,-117.87,33.61,25,2267,359.0,866,348,7.79,<1H OCEAN,500001
10666,-117.86,33.61,15,3191,482.0,930,447,8.6001,<1H OCEAN,500001
10667,-117.88,33.55,27,2278,316.0,772,304,10.1275,<1H OCEAN,500001
10668,-117.84,33.6,21,4281,582.0,1443,576,9.0519,<1H OCEAN,500001
10669,-117.86,33.62,23,3166,411.0,1092,345,7.9367,<1H OCEAN,500001
10670,-117.86,33.62,17,2975,371.0,1247,398,10.1989,<1H OCEAN,500001
10671,-117.85,33.62,18,729,105.0,316,108,10.3893,<1H OCEAN,500001
10672,-117.85,33.61,14,4340,741.0,1505,670,7.5674,<1H OCEAN,500001
10673,-117.85,33.62,13,5192,658.0,1865,662,15.0001,<1H OCEAN,500001
10674,-117.86,33.63,17,3095,551.0,1175,534,5.3099,<1H OCEAN,500001
10675,-117.77,33.54,28,3404,497.0,1134,466,7.2217,<1H OCEAN,500001
10676,-117.76,33.54,28,2250,329.0,826,323,6.9257,<1H OCEAN,466400
10677,-117.77,33.54,47,3090,652.0,1105,582,4.1699,<1H OCEAN,373700
10678,-117.77,33.53,46,1033,223.0,462,224,3.2708,<1H OCEAN,384700
10679,-117.8,33.52,50,1152,341.0,519,225,3.053,<1H OCEAN,500001
10680,-117.76,33.53,28,3085,499.0,1176,480,7.9794,<1H OCEAN,426100
10681,-117.76,33.53,18,3224,561.0,1310,580,8.4614,<1H OCEAN,391900
10682,-117.76,33.53,24,2105,346.0,712,332,10.6349,<1H OCEAN,500001
10683,-117.77,33.53,32,3116,661.0,1105,543,5.1837,<1H OCEAN,445600
10684,-117.78,33.51,44,1833,331.0,515,268,6.6178,<1H OCEAN,500001
10685,-117.73,33.63,15,2874,592.0,1382,586,5.5137,<1H OCEAN,161800
